EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
73.5052,0,0,0
75.5795,0,0,0
120.917,0,0,0
94.7349,0,0,0
78.0393,0,0,0
71.0869,0,0,0
118.719,0,0,0
74.8188,0,0,0
176.716,0,0,0
88.3534,0,0,0
73.364,0,0,0
110.393,0,0,0
115.326,0,0,0
84.3765,0,0,0
89.0088,0,0,0
102.56,0,0,0
115.025,0,0,0
90.3252,0,0,0
82.5649,0,0,0
85.7888,0,0,0
117.762,0,0,0
73.039,0,0,0
148.494,0,0,0
97.8799,0,0,0
374.723,0,0,0
324.183,0,0,0
80.3785,0,0,0
90.9594,0,0,0
103.325,0,0,0
105.718,0,0,0
98.805,0,0,0
73.5506,0,0,0
110.341,0,0,0
92.3506,0,0,0
81.9701,0,0,0
77.7232,0,0,0
88.0241,0,0,0
119.788,0,0,0
73.3378,0,0,0
101.577,0,0,0
74.8335,0,0,0
73.0825,0,0,0
76.3099,0,0,0
90.7749,0,0,0
101.99,0,0,0
123.482,0,0,0
115.078,0,0,0
107.314,0,0,0
210.798,0,0,0
110.526,0,0,0
102.809,0,0,0
152.567,0,0,0
302.863,0,0,0
102.225,0,0,0
89.8609,0,0,0
94.4566,0,0,0
72.5832,0,0,0
88.2623,0,0,0
80.8064,0,0,0
80.5401,0,0,0
102.161,0,0,0
77.7519,0,0,0
106.177,0,0,0
90.6631,0,0,0
192.929,0,0,0
130.555,0,0,0
70.4964,0,0,0
98.3726,0,0,0
96.879,0,0,0
102.172,0,0,0
80.8195,0,0,0
127.475,0,0,0
73.6765,0,0,0
82.467,0,0,0
178.709,0,0,0
158.362,0,0,0
228.281,0,0,0
92.9246,0,0,0
107.095,0,0,0
87.2011,0,0,0
137.322,0,0,0
92.4042,0,0,0
72.1933,0,0,0
80.3328,0,0,0
106.414,0,0,0
89.7652,0,0,0
78.2936,0,0,0
77.508,0,0,0
99.804,0,0,0
89.1375,0,0,0
133.414,0,0,0
72.3253,0,0,0
97.4975,0,0,0
83.7584,0,0,0
77.9073,0,0,0
115.259,0,0,0
104.683,0,0,0
85.5775,0,0,0
202.066,0,0,0
92.057,0,0,0
204.366,0,0,0
117.882,0,0,0
71.0654,0,0,0
123.046,0,0,0
203.829,0,0,0
70.0448,0,0,0
79.4096,0,0,0
102.479,0,0,0
108.081,0,0,0
75.6679,0,0,0
95.165,0,0,0
96.7622,0,0,0
72.5109,0,0,0
109.445,0,0,0
167.123,0,0,0
109.19,0,0,0
75.4486,0,0,0
87.0781,0,0,0
87.3973,0,0,0
132.198,0,0,0
82.8075,0,0,0
96.9108,0,0,0
160.086,0,0,0
103.224,0,0,0
88.7405,0,0,0
80.4104,0,0,0
89.7194,0,0,0
81.7114,0,0,0
111.05,0,0,0
87.119,0,0,0
284.869,0,0,0
101.724,0,0,0
163.716,0,0,0
113.548,0,0,0
79.5325,0,0,0
71.9125,0,0,0
99.6622,0,0,0
104.852,0,0,0
103.21,0,0,0
104.807,0,0,0
67.9954,0,0,0
72.5282,0,0,0
294.261,0,0,0
271.41,0,0,0
90.605,0,0,0
104.941,0,0,0
112.087,0,0,0
75.8557,0,0,0
107.243,0,0,0
88.7991,0,0,0
94.3105,0,0,0
87.4086,0,0,0
110.602,0,0,0
78.7364,0,0,0
98.3553,0,0,0
93.0453,0,0,0
114.21,0,0,0
309.146,0,0,0
115.083,0,0,0
82.7114,0,0,0
67.9111,0,0,0
72.1619,0,0,0
87.7375,0,0,0
87.9916,0,0,0
96.1583,0,0,0
295.539,0,0,0
90.1998,0,0,0
78.4689,0,0,0
83.5827,0,0,0
97.4468,0,0,0
68.3312,0,0,0
87.845,0,0,0
81.9209,0,0,0
81.2477,0,0,0
79.1814,0,0,0
161.006,0,0,0
75.974,0,0,0
74.4682,0,0,0
94.0463,0,0,0
81.3335,0,0,0
88.5608,0,0,0
95.6066,0,0,0
108.841,0,0,0
102.737,0,0,0
102.733,0,0,0
80.6571,0,0,0
87.4696,0,0,0
81.0026,0,0,0
65.2146,0,0,0
73.0886,0,0,0
90.6273,0,0,0
102.021,0,0,0
62.5153,0,0,0
77.5505,0,0,0
84.7721,0,0,0
78.1472,0,0,0
89.0639,0,0,0
95.7811,0,0,0
71.8008,0,0,0
88.7374,0,0,0
97.5282,0,0,0
70.99,0,0,0
79.5385,0,0,0
80.3356,0,0,0
465.707,0,0,0
85.1479,0,0,0
72.2109,0,0,0
211.79,0,0,0
86.23,0,0,0
89.6,0,0,0
120.559,0,0,0
100.177,0,0,0
86.8238,0,0,0
82.8829,0,0,0
76.5263,0,0,0
87.5833,0,0,0
83.5636,0,0,0
108.232,0,0,0
96.3815,0,0,0
107.319,0,0,0
77.7914,0,0,0
92.9565,0,0,0
117.159,0,0,0
114.549,0,0,0
81.3124,0,0,0
79.7237,0,0,0
244.891,0,0,0
80.4005,0,0,0
73.9834,0,0,0
71.1628,0,0,0
80.6917,0,0,0
103.901,0,0,0
87.7848,0,0,0
94.9445,0,0,0
88.0958,0,0,0
107.844,0,0,0
102.673,0,0,0
81.3824,0,0,0
78.3179,0,0,0
77.2979,0,0,0
90.862,0,0,0
100.585,0,0,0
60.0992,0,0,0
89.7447,0,0,0
69.8571,0,0,0
90.5874,0,0,0
87.5966,0,0,0
103.291,0,0,0
100.179,0,0,0
100.484,0,0,0
93.7999,0,0,0
82.6706,0,0,0
86.9054,0,0,0
80.5739,0,0,0
69.8136,0,0,0
80.0058,0,0,0
81.2325,0,0,0
63.6613,0,0,0
104.092,0,0,0
84.4907,0,0,0
120.975,0,0,0
112.844,0,0,0
153.063,0,0,0
119.53,0,0,0
72.6149,0,0,0
79.8638,0,0,0
82.3271,0,0,0
91.7294,0,0,0
62.6756,0,0,0
102.865,0,0,0
302.882,0,0,0
284.55,0,0,0
116.788,0,0,0
90.8584,0,0,0
81.0401,0,0,0
110.74,0,0,0
66.5017,0,0,0
231.809,0,0,0
104.962,0,0,0
176.515,0,0,0
105.588,0,0,0
213.128,0,0,0
133.13,0,0,0
88.1326,0,0,0
90.2354,0,0,0
92.8339,0,0,0
81.4055,0,0,0
84.5921,0,0,0
83.2086,0,0,0
66.3928,0,0,0
89.3626,0,0,0
74.2804,0,0,0
75.2265,0,0,0
115.006,0,0,0
80.4661,0,0,0
116.045,0,0,0
137.081,0,0,0
93.4999,0,0,0
96.9316,0,0,0
249.225,0,0,0
72.3731,0,0,0
73.1334,0,0,0
82.7926,0,0,0
78.2396,0,0,0
81.2633,0,0,0
86.7771,0,0,0
78.6113,0,0,0
167.308,0,0,0
75.9981,0,0,0
81.0351,0,0,0
141.143,0,0,0
103.934,0,0,0
91.067,0,0,0
311.627,0,0,0
125.121,0,0,0
121.415,0,0,0
97.618,0,0,0
86.539,0,0,0
72.2664,0,0,0
93.251,0,0,0
96.0437,0,0,0
106.701,0,0,0
94.6049,0,0,0
82.1098,0,0,0
82.6681,0,0,0
84.5812,0,0,0
80.4966,0,0,0
79.7762,0,0,0
79.1047,0,0,0
94.1854,0,0,0
93.127,0,0,0
158.019,0,0,0
103.524,0,0,0
140.415,0,0,0
144.523,0,0,0
93.1948,0,0,0
119.277,0,0,0
99.0318,0,0,0
73.7377,0,0,0
84.9141,0,0,0
87.1757,0,0,0
81.2524,0,0,0
116.251,0,0,0
93.5209,0,0,0
78.3383,0,0,0
76.1491,0,0,0
149.25,0,0,0
76.9601,0,0,0
110.253,0,0,0
111.002,0,0,0
99.2806,0,0,0
97.1665,0,0,0
99.4943,0,0,0
77.5011,0,0,0
85.4475,0,0,0
128.481,0,0,0
132.914,0,0,0
67.9443,0,0,0
95.5818,0,0,0
173.51,0,0,0
104.669,0,0,0
90.8916,0,0,0
82.2526,0,0,0
135.094,0,0,0
116.332,0,0,0
92.0085,0,0,0
109.802,0,0,0
93.8606,0,0,0
95.0655,0,0,0
70.8355,0,0,0
100.995,0,0,0
116.522,0,0,0
235.576,0,0,0
76.3267,0,0,0
80.3734,0,0,0
77.2563,0,0,0
161.288,0,0,0
214.494,0,0,0
79.5101,0,0,0
68.2464,0,0,0
75.9686,0,0,0
241.794,0,0,0
92.7923,0,0,0
108.265,0,0,0
83.5808,0,0,0
82.1583,0,0,0
134.945,0,0,0
104.106,0,0,0
68.9398,0,0,0
139.019,0,0,0
94.609,0,0,0
77.4875,0,0,0
86.1241,0,0,0
96.9917,0,0,0
154.813,0,0,0
75.9524,0,0,0
71.3063,0,0,0
109.515,0,0,0
75.3985,0,0,0
110.641,0,0,0
140.139,0,0,0
79.7735,0,0,0
79.6312,0,0,0
97.987,0,0,0
115.011,0,0,0
69.3945,0,0,0
86.0875,0,0,0
95.995,0,0,0
85.5905,0,0,0
93.1027,0,0,0
84.3706,0,0,0
84.8692,0,0,0
89.3862,0,0,0
72.6269,0,0,0
118.688,0,0,0
104.159,0,0,0
118.244,0,0,0
82.278,0,0,0
138.163,0,0,0
107.282,0,0,0
98.9578,0,0,0
73.4083,0,0,0
73.043,0,0,0
96.4533,0,0,0
89.8525,0,0,0
111.572,0,0,0
85.4026,0,0,0
277.771,0,0,0
69.7156,0,0,0
79.8958,0,0,0
81.7404,0,0,0
114.252,0,0,0
116.713,0,0,0
92.7338,0,0,0
97.0502,0,0,0
123.514,0,0,0
144.918,0,0,0
124.276,0,0,0
102.736,0,0,0
67.5911,0,0,0
110.93,0,0,0
111.912,0,0,0
124.067,0,0,0
66.2232,0,0,0
91.2224,0,0,0
102.628,0,0,0
90.6382,0,0,0
70.355,0,0,0
66.1215,0,0,0
213.159,0,0,0
80.1989,0,0,0
93.5457,0,0,0
84.3951,0,0,0
90.3349,0,0,0
109.862,0,0,0
80.4249,0,0,0
92.6137,0,0,0
68.3505,0,0,0
169.671,0,0,0
161.895,0,0,0
90.2516,0,0,0
74.2183,0,0,0
110.976,0,0,0
81.2712,0,0,0
73.2158,0,0,0
103.003,0,0,0
89.11,0,0,0
64.623,0,0,0
77.5844,0,0,0
165.075,0,0,0
360.899,0,0,0
217.539,0,0,0
103.289,0,0,0
89.3694,0,0,0
96.6034,0,0,0
79.4537,0,0,0
62.7995,0,0,0
84.0503,0,0,0
119.073,0,0,0
83.1274,0,0,0
63.4199,0,0,0
183.966,0,0,0
123.404,0,0,0
97.0324,0,0,0
91.8945,0,0,0
73.8789,0,0,0
79.9181,0,0,0
80.4365,0,0,0
93.9629,0,0,0
146.034,0,0,0
111.041,0,0,0
99.2792,0,0,0
93.8142,0,0,0
97.0467,0,0,0
77.9619,0,0,0
88.3718,0,0,0
106.682,0,0,0
82.6999,0,0,0
123.486,0,0,0
88.6125,0,0,0
80.1334,0,0,0
75.1439,0,0,0
117.545,0,0,0
113.814,0,0,0
97.1971,0,0,0
106.334,0,0,0
82.7701,0,0,0
164.048,0,0,0
76.7177,0,0,0
85.5176,0,0,0
88.8829,0,0,0
84.6258,0,0,0
86.9168,0,0,0
78.9311,0,0,0
90.3988,0,0,0
82.8694,0,0,0
67.1154,0,0,0
73.5743,0,0,0
93.7648,0,0,0
80.5303,0,0,0
81.3744,0,0,0
103.133,0,0,0
87.1568,0,0,0
80.2422,0,0,0
145.59,0,0,0
84.1837,0,0,0
112.998,0,0,0
116.686,0,0,0
128.592,0,0,0
68.6858,0,0,0
311.705,0,0,0
73.2973,0,0,0
87.0211,0,0,0
98.8037,0,0,0
111.174,0,0,0
81.3709,0,0,0
93.7036,0,0,0
97.898,0,0,0
91.1037,0,0,0
487.759,0,0,0
88.5367,0,0,0
86.8751,0,0,0
73.3717,0,0,0
100.928,0,0,0
157.778,0,0,0
77.0507,0,0,0
212.575,0,0,0
94.4632,0,0,0
116.088,0,0,0
88.1328,0,0,0
96.4989,0,0,0
95.1613,0,0,0
86.0269,0,0,0
65.8834,0,0,0
90.3645,0,0,0
200.568,0,0,0
90.992,0,0,0
108.388,0,0,0
71.5898,0,0,0
78.8341,0,0,0
80.7311,0,0,0
79.7508,0,0,0
89.2485,0,0,0
95.5313,0,0,0
113.023,0,0,0
97.6499,0,0,0
141.265,0,0,0
102.045,0,0,0
113.95,0,0,0
83.5819,0,0,0
135.619,0,0,0
91.4811,0,0,0
84.1574,0,0,0
76.6508,0,0,0
102.574,0,0,0
71.1985,0,0,0
80.2344,0,0,0
85.3872,0,0,0
182.2,0,0,0
116.555,0,0,0
84.0418,0,0,0
71.4001,0,0,0
91.833,0,0,0
154.819,0,0,0
71.3809,0,0,0
297.081,0,0,0
92.2579,0,0,0
79.989,0,0,0
80.2442,0,0,0
106.269,0,0,0
109.488,0,0,0
105.01,0,0,0
133.057,0,0,0
200.671,0,0,0
115.726,0,0,0
115.601,0,0,0
68.1832,0,0,0
70.7029,0,0,0
107.581,0,0,0
114.352,0,0,0
64.5465,0,0,0
125.302,0,0,0
112.17,0,0,0
98.007,0,0,0
73.3663,0,0,0
97.5708,0,0,0
73.3405,0,0,0
88.2101,0,0,0
94.204,0,0,0
105.684,0,0,0
90.6246,0,0,0
225.211,0,0,0
92.7396,0,0,0
106.932,0,0,0
83.9298,0,0,0
84.7082,0,0,0
65.9466,0,0,0
91.6995,0,0,0
99.7554,0,0,0
68.3484,0,0,0
190.471,0,0,0
216.079,0,0,0
114.981,0,0,0
152.6,0,0,0
105.764,0,0,0
93.6055,0,0,0
181.995,0,0,0
74.6727,0,0,0
91.0802,0,0,0
107.02,0,0,0
98.3504,0,0,0
148.19,0,0,0
84.3957,0,0,0
103.331,0,0,0
110.256,0,0,0
77.4493,0,0,0
99.9919,0,0,0
101.319,0,0,0
73.8421,0,0,0
75.2779,0,0,0
70.9813,0,0,0
118.381,0,0,0
91.104,0,0,0
298.21,0,0,0
124.211,0,0,0
84.4789,0,0,0
82.7457,0,0,0
92.7188,0,0,0
101.806,0,0,0
272.892,0,0,0
270.122,0,0,0
152.531,0,0,0
83.8253,0,0,0
70.874,0,0,0
75.5373,0,0,0
83.4155,0,0,0
88.2628,0,0,0
84.9715,0,0,0
91.2413,0,0,0
99.1968,0,0,0
84.5731,0,0,0
77.8874,0,0,0
159.536,0,0,0
78.4063,0,0,0
183.973,0,0,0
99.3681,0,0,0
123.532,0,0,0
72.2321,0,0,0
88.4957,0,0,0
95.4809,0,0,0
89.0187,0,0,0
101.013,0,0,0
78.9873,0,0,0
101.909,0,0,0
76.1981,0,0,0
83.9892,0,0,0
91.865,0,0,0
99.7132,0,0,0
107.265,0,0,0
95.0658,0,0,0
105.728,0,0,0
82.1055,0,0,0
82.2222,0,0,0
125.647,0,0,0
64.2733,0,0,0
81.7453,0,0,0
109.048,0,0,0
95.8724,0,0,0
78.0258,0,0,0
92.9768,0,0,0
76.8625,0,0,0
124.22,0,0,0
86.8645,0,0,0
108.902,0,0,0
96.9312,0,0,0
102.418,0,0,0
114.921,0,0,0
75.6316,0,0,0
90.0863,0,0,0
113.922,0,0,0
105.23,0,0,0
77.9443,0,0,0
74.3007,0,0,0
79.3051,0,0,0
96.3762,0,0,0
133.334,0,0,0
121.365,0,0,0
96.0443,0,0,0
321.816,0,0,0
114.656,0,0,0
127.116,0,0,0
76.584,0,0,0
86.358,0,0,0
71.065,0,0,0
134.12,0,0,0
84.8169,0,0,0
87.6323,0,0,0
71.5569,0,0,0
90.2268,0,0,0
85.1856,0,0,0
99.2284,0,0,0
100.926,0,0,0
75.8993,0,0,0
91.8013,0,0,0
103.864,0,0,0
150.213,0,0,0
112.229,0,0,0
72.696,0,0,0
106.102,0,0,0
198.859,0,0,0
83.1856,0,0,0
130.317,0,0,0
72.5422,0,0,0
95.2895,0,0,0
83.2852,0,0,0
96.355,0,0,0
181.003,0,0,0
78.1259,0,0,0
135.418,0,0,0
88.8144,0,0,0
103.419,0,0,0
89.6781,0,0,0
84.3093,0,0,0
87.1183,0,0,0
320.491,0,0,0
114.629,0,0,0
76.12,0,0,0
82.4441,0,0,0
70.4519,0,0,0
146.364,0,0,0
196.079,0,0,0
112.942,0,0,0
77.4482,0,0,0
80.076,0,0,0
83.7938,0,0,0
340.532,0,0,0
67.4071,0,0,0
120.822,0,0,0
179.234,0,0,0
105.881,0,0,0
111.584,0,0,0
119.115,0,0,0
144.297,0,0,0
108.63,0,0,0
91.6639,0,0,0
123.25,0,0,0
91.043,0,0,0
169.3,0,0,0
94.1599,0,0,0
96.2805,0,0,0
102.315,0,0,0
101.46,0,0,0
107.488,0,0,0
100.221,0,0,0
82.6599,0,0,0
74.7488,0,0,0
68.6407,0,0,0
171.677,0,0,0
198.804,0,0,0
86.6915,0,0,0
68.6911,0,0,0
94.0084,0,0,0
96.6591,0,0,0
85.4843,0,0,0
89.1667,0,0,0
82.3978,0,0,0
100.813,0,0,0
86.0278,0,0,0
80.1846,0,0,0
79.0717,0,0,0
129.273,0,0,0
76.5704,0,0,0
80.9488,0,0,0
73.6846,0,0,0
83.7535,0,0,0
74.0302,0,0,0
88.1913,0,0,0
99.6559,0,0,0
60.0075,0,0,0
88.4116,0,0,0
86.6016,0,0,0
87.8898,0,0,0
123.241,0,0,0
92.9006,0,0,0
174.834,0,0,0
78.8668,0,0,0
96.1072,0,0,0
131.206,0,0,0
118.741,0,0,0
120.631,0,0,0
78.7481,0,0,0
78.4121,0,0,0
62.7823,0,0,0
94.7137,0,0,0
68.3038,0,0,0
82.2515,0,0,0
100.556,0,0,0
135.679,0,0,0
87.6786,0,0,0
106.744,0,0,0
82.0869,0,0,0
83.6928,0,0,0
98.6759,0,0,0
85.9306,0,0,0
93.6309,0,0,0
75.2151,0,0,0
128.837,0,0,0
265.176,0,0,0
87.7662,0,0,0
77.2959,0,0,0
297.974,0,0,0
157.887,0,0,0
82.0873,0,0,0
99.4297,0,0,0
107.666,0,0,0
213.35,0,0,0
135.564,0,0,0
113.144,0,0,0
89.5202,0,0,0
68.4668,0,0,0
186.864,0,0,0
99.3949,0,0,0
81.3923,0,0,0
122.302,0,0,0
94.6716,0,0,0
96.999,0,0,0
137.08,0,0,0
115.642,0,0,0
67.8348,0,0,0
174.313,0,0,0
75.3652,0,0,0
87.6346,0,0,0
94.076,0,0,0
66.5884,0,0,0
