EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
60,0,0,0
3.03893,0,0,0
10.5994,0,0,0
6.85033,0,0,0
60,0,0,0
60,0,0,0
9.12872,0,0,0
60,0,0,0
2.41718,0,0,0
9.88673,0,0,0
15.4698,0,0,0
60,0,0,0
4.79228,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.92631,0,0,0
10.9328,0,0,0
4.69703,0,0,0
5.22173,0,0,0
60,0,0,0
9.79203,0,0,0
2.70042,0,0,0
7.78895,0,0,0
0.489366,0,0,0
1.40373,0,0,0
60,0,0,0
4.90344,0,0,0
60,0,0,0
10.5508,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.725485,0,0,0
11.2856,0,0,0
3.08459,0,0,0
0.697881,0,0,0
9.51782,0,0,0
8.36032,0,0,0
9.45885,0,0,0
60,0,0,0
8.12375,0,0,0
9.28409,0,0,0
10.549,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.88771,0,0,0
0.453314,0,0,0
8.64647,0,0,0
0.60442,0,0,0
60,0,0,0
3.70893,0,0,0
11.3019,0,0,0
1.47676,0,0,0
60,0,0,0
60,0,0,0
1.58363,0,0,0
60,0,0,0
60,0,0,0
5.79918,0,0,0
1.4961,0,0,0
9.10309,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.8039,0,0,0
4.17955,0,0,0
0.72412,0,0,0
3.66744,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.07799,0,0,0
0.528761,0,0,0
60,0,0,0
5.74981,0,0,0
7.07317,0,0,0
5.34837,0,0,0
1.52334,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.58307,0,0,0
13.8085,0,0,0
60,0,0,0
2.03144,0,0,0
9.72619,0,0,0
60,0,0,0
5.07128,0,0,0
14.2869,0,0,0
60,0,0,0
3.52034,0,0,0
60,0,0,0
8.4091,0,0,0
60,0,0,0
4.65234,0,0,0
11.3397,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.43841,0,0,0
60,0,0,0
60,0,0,0
2.18848,0,0,0
60,0,0,0
60,0,0,0
4.33556,0,0,0
11.0804,0,0,0
2.48981,0,0,0
8.73317,0,0,0
10.0741,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.08013,0,0,0
60,0,0,0
6.91067,0,0,0
60,0,0,0
7.2225,0,0,0
60,0,0,0
8.96663,0,0,0
3.82148,0,0,0
1.64904,0,0,0
0.446307,0,0,0
8.63105,0,0,0
4.3366,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.74873,0,0,0
60,0,0,0
10.9396,0,0,0
10.4736,0,0,0
60,0,0,0
3.57763,0,0,0
9.33788,0,0,0
10.1033,0,0,0
1.7997,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.8745,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.338971,0,0,0
1.2211,0,0,0
6.9826,0,0,0
60,0,0,0
2.97306,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.72722,0,0,0
60,0,0,0
60,0,0,0
10.1702,0,0,0
0.13406,0,0,0
1.58973,0,0,0
1.85479,0,0,0
12.0576,0,0,0
60,0,0,0
3.20528,0,0,0
0.625462,0,0,0
60,0,0,0
1.6128,0,0,0
60,0,0,0
11.1738,0,0,0
60,0,0,0
60,0,0,0
7.53161,0,0,0
60,0,0,0
60,0,0,0
3.32309,0,0,0
60,0,0,0
60,0,0,0
8.13393,0,0,0
60,0,0,0
60,0,0,0
9.37914,0,0,0
11.0627,0,0,0
60,0,0,0
11.3319,0,0,0
60,0,0,0
60,0,0,0
9.78747,0,0,0
0.679202,0,0,0
60,0,0,0
4.511,0,0,0
60,0,0,0
60,0,0,0
3.21778,0,0,0
1.78524,0,0,0
60,0,0,0
4.72867,0,0,0
50.5544,0,0,0
60,0,0,0
3.04135,0,0,0
1.40236,0,0,0
7.32824,0,0,0
9.20616,0,0,0
9.81974,0,0,0
60,0,0,0
2.71869,0,0,0
4.5766,0,0,0
2.57129,0,0,0
60,0,0,0
9.58746,0,0,0
60,0,0,0
60,0,0,0
1.66847,0,0,0
8.04177,0,0,0
2.26581,0,0,0
60,0,0,0
9.89245,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.21473,0,0,0
60,0,0,0
9.06493,0,0,0
10.3174,0,0,0
11.0672,0,0,0
60,0,0,0
0.501577,0,0,0
2.07486,0,0,0
3.32153,0,0,0
10.4581,0,0,0
60,0,0,0
4.16276,0,0,0
60,0,0,0
9.79966,0,0,0
2.50394,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.13557,0,0,0
10.7625,0,0,0
9.34578,0,0,0
10.9236,0,0,0
60,0,0,0
9.64177,0,0,0
0.333331,0,0,0
11.3218,0,0,0
60,0,0,0
60,0,0,0
5.74698,0,0,0
4.96007,0,0,0
4.90501,0,0,0
2.1878,0,0,0
60,0,0,0
60,0,0,0
8.55158,0,0,0
4.43612,0,0,0
10.5196,0,0,0
60,0,0,0
60,0,0,0
10.3072,0,0,0
60,0,0,0
5.55992,0,0,0
60,0,0,0
6.12219,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.17313,0,0,0
6.73572,0,0,0
0.923743,0,0,0
0.63249,0,0,0
60,0,0,0
60,0,0,0
4.7912,0,0,0
21.8565,0,0,0
60,0,0,0
4.75288,0,0,0
5.82591,0,0,0
60,0,0,0
0.328245,0,0,0
0.713775,0,0,0
60,0,0,0
60,0,0,0
7.96462,0,0,0
60,0,0,0
2.0683,0,0,0
60,0,0,0
3.2634,0,0,0
12.834,0,0,0
2.70494,0,0,0
60,0,0,0
9.87592,0,0,0
2.1113,0,0,0
60,0,0,0
4.81505,0,0,0
2.88762,0,0,0
2.72003,0,0,0
6.81035,0,0,0
2.51962,0,0,0
60,0,0,0
9.99636,0,0,0
4.1936,0,0,0
0.319409,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.67813,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.1074,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.35881,0,0,0
3.34313,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.17892,0,0,0
3.60363,0,0,0
60,0,0,0
2.00478,0,0,0
4.95166,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.99725,0,0,0
0.906759,0,0,0
11.0547,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.0704,0,0,0
8.76777,0,0,0
6.03528,0,0,0
60,0,0,0
2.27557,0,0,0
3.41078,0,0,0
4.76584,0,0,0
60,0,0,0
60,0,0,0
56.9022,0,0,0
60,0,0,0
7.75444,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.22856,0,0,0
9.6369,0,0,0
60,0,0,0
3.33114,0,0,0
2.54198,0,0,0
0.369465,0,0,0
10.5392,0,0,0
60,0,0,0
4.40932,0,0,0
8.87679,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.46256,0,0,0
5.86171,0,0,0
60,0,0,0
4.74148,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.52359,0,0,0
60,0,0,0
9.76483,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.7604,0,0,0
6.19535,0,0,0
60,0,0,0
60,0,0,0
9.99213,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.6614,0,0,0
2.79251,0,0,0
60,0,0,0
2.30837,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.893542,0,0,0
10.4121,0,0,0
5.42974,0,0,0
60,0,0,0
3.17779,0,0,0
9.57465,0,0,0
60,0,0,0
3.68792,0,0,0
8.60186,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.0308,0,0,0
7.06493,0,0,0
60,0,0,0
60,0,0,0
5.15885,0,0,0
60,0,0,0
5.06037,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.05365,0,0,0
16.5654,0,0,0
4.35588,0,0,0
9.9625,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.9302,0,0,0
2.75674,0,0,0
60,0,0,0
6.93234,0,0,0
11.0021,0,0,0
6.47165,0,0,0
60,0,0,0
11.4174,0,0,0
60,0,0,0
2.32416,0,0,0
2.34843,0,0,0
3.1016,0,0,0
5.1212,0,0,0
60,0,0,0
4.26103,0,0,0
60,0,0,0
4.30309,0,0,0
8.81098,0,0,0
2.52103,0,0,0
0.9586,0,0,0
4.45134,0,0,0
60,0,0,0
11.0515,0,0,0
6.74872,0,0,0
10.0651,0,0,0
2.37143,0,0,0
60,0,0,0
60,0,0,0
4.27273,0,0,0
60,0,0,0
10.2362,0,0,0
5.83467,0,0,0
60,0,0,0
3.6466,0,0,0
60,0,0,0
60,0,0,0
6.80272,0,0,0
10.5192,0,0,0
11.1595,0,0,0
60,0,0,0
2.23641,0,0,0
0.421714,0,0,0
60,0,0,0
60,0,0,0
4.68995,0,0,0
6.80661,0,0,0
60,0,0,0
2.54354,0,0,0
60,0,0,0
60,0,0,0
1.60588,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.25605,0,0,0
60,0,0,0
1.31622,0,0,0
9.85905,0,0,0
4.3352,0,0,0
2.01218,0,0,0
3.76635,0,0,0
60,0,0,0
10.1181,0,0,0
0.434789,0,0,0
10.2078,0,0,0
1.6582,0,0,0
11.3799,0,0,0
0.471133,0,0,0
60,0,0,0
0.375066,0,0,0
9.566,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3327,0,0,0
3.21419,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.03212,0,0,0
9.24882,0,0,0
11.3727,0,0,0
3.78789,0,0,0
60,0,0,0
60,0,0,0
10.8707,0,0,0
11.0273,0,0,0
60,0,0,0
60,0,0,0
1.7827,0,0,0
6.6769,0,0,0
1.66161,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.35498,0,0,0
10.8933,0,0,0
6.10713,0,0,0
0.446577,0,0,0
60,0,0,0
60,0,0,0
3.7027,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.555773,0,0,0
11.2507,0,0,0
10.7712,0,0,0
60,0,0,0
60,0,0,0
5.47025,0,0,0
7.47269,0,0,0
60,0,0,0
60,0,0,0
14.4423,0,0,0
9.84257,0,0,0
60,0,0,0
3.7875,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.462455,0,0,0
10.3726,0,0,0
2.34252,0,0,0
10.866,0,0,0
60,0,0,0
11.0638,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.80023,0,0,0
60,0,0,0
60,0,0,0
10.5744,0,0,0
3.61859,0,0,0
60,0,0,0
4.87239,0,0,0
60,0,0,0
7.14761,0,0,0
60,0,0,0
1.64975,0,0,0
9.62581,0,0,0
4.57693,0,0,0
60,0,0,0
11.2898,0,0,0
1.64514,0,0,0
10.3667,0,0,0
1.36993,0,0,0
60,0,0,0
60,0,0,0
4.03753,0,0,0
60,0,0,0
4.68178,0,0,0
7.67029,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.5988,0,0,0
1.18461,0,0,0
1.10747,0,0,0
2.97999,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.63894,0,0,0
7.23195,0,0,0
4.53787,0,0,0
10.6054,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.3714,0,0,0
0.560533,0,0,0
60,0,0,0
6.89702,0,0,0
60,0,0,0
4.58803,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.84534,0,0,0
11.1589,0,0,0
60,0,0,0
60,0,0,0
3.76529,0,0,0
60,0,0,0
9.68264,0,0,0
60,0,0,0
60,0,0,0
0.76308,0,0,0
60,0,0,0
7.18685,0,0,0
2.34743,0,0,0
60,0,0,0
41.0674,0,0,0
5.20615,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.53891,0,0,0
10.7839,0,0,0
8.424,0,0,0
4.89016,0,0,0
3.25593,0,0,0
0.471402,0,0,0
60,0,0,0
11.0431,0,0,0
60,0,0,0
3.31825,0,0,0
60,0,0,0
60,0,0,0
2.20108,0,0,0
1.3445,0,0,0
4.07203,0,0,0
2.07415,0,0,0
60,0,0,0
5.86178,0,0,0
10.2626,0,0,0
3.01952,0,0,0
60,0,0,0
1.38783,0,0,0
3.63287,0,0,0
60,0,0,0
60,0,0,0
1.67072,0,0,0
60,0,0,0
6.907,0,0,0
9.41773,0,0,0
4.50135,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.05534,0,0,0
3.64035,0,0,0
3.57397,0,0,0
0.233547,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.1495,0,0,0
4.73917,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.38787,0,0,0
3.75838,0,0,0
10.499,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.62842,0,0,0
60,0,0,0
60,0,0,0
7.22189,0,0,0
60,0,0,0
0.546196,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.585694,0,0,0
0.9294,0,0,0
2.51336,0,0,0
60,0,0,0
60,0,0,0
0.871744,0,0,0
10.6198,0,0,0
2.07236,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.6418,0,0,0
8.89539,0,0,0
60,0,0,0
1.08471,0,0,0
60,0,0,0
1.27099,0,0,0
60,0,0,0
2.10667,0,0,0
6.2221,0,0,0
60,0,0,0
60,0,0,0
9.21968,0,0,0
8.45578,0,0,0
7.34198,0,0,0
1.33879,0,0,0
60,0,0,0
6.96996,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.6654,0,0,0
60,0,0,0
10.4035,0,0,0
60,0,0,0
60,0,0,0
9.98875,0,0,0
9.79735,0,0,0
60,0,0,0
1.4698,0,0,0
60,0,0,0
2.00565,0,0,0
1.05288,0,0,0
6.10547,0,0,0
60,0,0,0
13.5162,0,0,0
5.71337,0,0,0
1.7768,0,0,0
9.50044,0,0,0
60,0,0,0
60,0,0,0
0.235464,0,0,0
60,0,0,0
27.8676,0,0,0
10.1963,0,0,0
60,0,0,0
60,0,0,0
8.83469,0,0,0
60,0,0,0
60,0,0,0
1.40491,0,0,0
6.89891,0,0,0
10.1787,0,0,0
60,0,0,0
60,0,0,0
5.81185,0,0,0
8.91633,0,0,0
60,0,0,0
60,0,0,0
7.27278,0,0,0
10.7363,0,0,0
41.7247,0,0,0
60,0,0,0
13.1512,0,0,0
11.3111,0,0,0
9.08244,0,0,0
0.467265,0,0,0
9.71867,0,0,0
60,0,0,0
0.47574,0,0,0
60,0,0,0
2.40557,0,0,0
4.06865,0,0,0
0.372781,0,0,0
9.40729,0,0,0
60,0,0,0
60,0,0,0
11.3743,0,0,0
60,0,0,0
4.35555,0,0,0
9.91015,0,0,0
9.5981,0,0,0
60,0,0,0
1.70606,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.81167,0,0,0
60,0,0,0
60,0,0,0
1.4493,0,0,0
60,0,0,0
60,0,0,0
1.30854,0,0,0
10.2448,0,0,0
42.2792,0,0,0
60,0,0,0
60,0,0,0
4.07871,0,0,0
9.67493,0,0,0
5.58184,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.075,0,0,0
10.0204,0,0,0
60,0,0,0
11.2118,0,0,0
60,0,0,0
2.31047,0,0,0
0.819442,0,0,0
8.1422,0,0,0
11.1544,0,0,0
2.40484,0,0,0
60,0,0,0
0.741563,0,0,0
6.88215,0,0,0
0.630213,0,0,0
60,0,0,0
8.53831,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.0125,0,0,0
1.32913,0,0,0
60,0,0,0
9.18832,0,0,0
60,0,0,0
2.62948,0,0,0
3.58843,0,0,0
0.621652,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.227502,0,0,0
6.31123,0,0,0
4.47166,0,0,0
60,0,0,0
60,0,0,0
2.8887,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
14.2884,0,0,0
3.31709,0,0,0
60,0,0,0
0.16903,0,0,0
4.32446,0,0,0
3.40735,0,0,0
60,0,0,0
10.4411,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3775,0,0,0
9.49375,0,0,0
60,0,0,0
5.96024,0,0,0
4.60963,0,0,0
10.6714,0,0,0
11.3825,0,0,0
5.99095,0,0,0
60,0,0,0
60,0,0,0
0.648264,0,0,0
10.5081,0,0,0
60,0,0,0
9.94577,0,0,0
7.6355,0,0,0
60,0,0,0
8.53787,0,0,0
60,0,0,0
60,0,0,0
10.0311,0,0,0
60,0,0,0
60,0,0,0
8.38124,0,0,0
5.35478,0,0,0
4.41482,0,0,0
60,0,0,0
6.61621,0,0,0
10.313,0,0,0
0.243942,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.01204,0,0,0
7.92921,0,0,0
60,0,0,0
60,0,0,0
2.28273,0,0,0
8.34372,0,0,0
0.679112,0,0,0
60,0,0,0
10.91,0,0,0
60,0,0,0
9.89382,0,0,0
5.01566,0,0,0
2.54952,0,0,0
60,0,0,0
60,0,0,0
0.524344,0,0,0
3.00793,0,0,0
3.55338,0,0,0
60,0,0,0
0.407755,0,0,0
4.66197,0,0,0
6.57312,0,0,0
3.53173,0,0,0
9.2282,0,0,0
60,0,0,0
60,0,0,0
2.73254,0,0,0
60,0,0,0
9.46618,0,0,0
60,0,0,0
60,0,0,0
8.58306,0,0,0
60,0,0,0
9.67478,0,0,0
60,0,0,0
0.260819,0,0,0
0.226129,0,0,0
7.2524,0,0,0
8.56976,0,0,0
10.1273,0,0,0
10.537,0,0,0
8.59212,0,0,0
1.449,0,0,0
7.87693,0,0,0
11.2986,0,0,0
4.40874,0,0,0
60,0,0,0
3.76938,0,0,0
9.38748,0,0,0
8.42593,0,0,0
60,0,0,0
4.45719,0,0,0
60,0,0,0
60,0,0,0
2.32349,0,0,0
60,0,0,0
60,0,0,0
1.38486,0,0,0
0.566484,0,0,0
11.3815,0,0,0
10.5921,0,0,0
7.72066,0,0,0
60,0,0,0
8.12032,0,0,0
2.70364,0,0,0
4.05875,0,0,0
9.36311,0,0,0
60,0,0,0
5.27423,0,0,0
60,0,0,0
60,0,0,0
8.22512,0,0,0
2.35021,0,0,0
5.83776,0,0,0
60,0,0,0
60,0,0,0
7.84923,0,0,0
60,0,0,0
3.85915,0,0,0
60,0,0,0
0.732018,0,0,0
60,0,0,0
60,0,0,0
7.75423,0,0,0
9.81321,0,0,0
10.0188,0,0,0
60,0,0,0
60,0,0,0
7.59219,0,0,0
5.8372,0,0,0
1.43057,0,0,0
60,0,0,0
10.5039,0,0,0
60,0,0,0
60,0,0,0
1.01176,0,0,0
4.79102,0,0,0
60,0,0,0
60,0,0,0
9.06781,0,0,0
60,0,0,0
60,0,0,0
8.72886,0,0,0
3.58096,0,0,0
3.66065,0,0,0
60,0,0,0
0.112504,0,0,0
60,0,0,0
1.93504,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.50352,0,0,0
60,0,0,0
0.807704,0,0,0
4.40606,0,0,0
60,0,0,0
1.54111,0,0,0
4.04394,0,0,0
60,0,0,0
3.60416,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.97924,0,0,0
1.18408,0,0,0
11.1066,0,0,0
7.4235,0,0,0
10.1787,0,0,0
1.76788,0,0,0
60,0,0,0
9.94591,0,0,0
60,0,0,0
60,0,0,0
1.57455,0,0,0
60,0,0,0
4.93017,0,0,0
60,0,0,0
60,0,0,0
10.3681,0,0,0
1.36843,0,0,0
0.529892,0,0,0
60,0,0,0
2.36181,0,0,0
60,0,0,0
5.97304,0,0,0
10.7831,0,0,0
3.53594,0,0,0
2.99779,0,0,0
3.96393,0,0,0
60,0,0,0
0.731348,0,0,0
10.7639,0,0,0
60,0,0,0
60,0,0,0
0.830171,0,0,0
9.09653,0,0,0
14.422,0,0,0
60,0,0,0
11.3572,0,0,0
10.5032,0,0,0
11.12,0,0,0
1.70829,0,0,0
3.66654,0,0,0
3.3127,0,0,0
60,0,0,0
60,0,0,0
8.08241,0,0,0
60,0,0,0
3.12531,0,0,0
10.9809,0,0,0
6.84864,0,0,0
60,0,0,0
10.441,0,0,0
1.28423,0,0,0
60,0,0,0
10.7439,0,0,0
60,0,0,0
60,0,0,0
50.3675,0,0,0
60,0,0,0
1.15831,0,0,0
60,0,0,0
0.597924,0,0,0
5.92747,0,0,0
60,0,0,0
9.66254,0,0,0
3.87025,0,0,0
60,0,0,0
60,0,0,0
1.75929,0,0,0
7.04166,0,0,0
60,0,0,0
0.793844,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.12589,0,0,0
60,0,0,0
60,0,0,0
3.79984,0,0,0
60,0,0,0
7.59038,0,0,0
60,0,0,0
8.8861,0,0,0
10.6741,0,0,0
60,0,0,0
10.7853,0,0,0
60,0,0,0
11.3192,0,0,0
60,0,0,0
6.39057,0,0,0
3.81337,0,0,0
60,0,0,0
60,0,0,0
5.95663,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.383611,0,0,0
1.18091,0,0,0
10.8714,0,0,0
3.10622,0,0,0
10.8174,0,0,0
60,0,0,0
60,0,0,0
8.71579,0,0,0
0.932512,0,0,0
7.33259,0,0,0
9.24721,0,0,0
1.30018,0,0,0
60,0,0,0
6.51439,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.88853,0,0,0
60,0,0,0
60,0,0,0
5.3416,0,0,0
10.1708,0,0,0
1.33991,0,0,0
60,0,0,0
60,0,0,0
5.6496,0,0,0
60,0,0,0
10.0356,0,0,0
2.32537,0,0,0
8.48688,0,0,0
2.11153,0,0,0
10.1492,0,0,0
2.4984,0,0,0
0.821587,0,0,0
2.42309,0,0,0
7.21203,0,0,0
60,0,0,0
8.34941,0,0,0
9.6209,0,0,0
10.5194,0,0,0
11.0498,0,0,0
60,0,0,0
0.133522,0,0,0
60,0,0,0
9.96699,0,0,0
10.748,0,0,0
60,0,0,0
0.143717,0,0,0
8.87079,0,0,0
0.140098,0,0,0
60,0,0,0
8.91231,0,0,0
9.92998,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.24503,0,0,0
60,0,0,0
9.59091,0,0,0
10.5379,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.0007,0,0,0
5.0486,0,0,0
9.88157,0,0,0
1.24524,0,0,0
10.422,0,0,0
58.2795,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.16297,0,0,0
60,0,0,0
60,0,0,0
10.9402,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.648493,0,0,0
4.90442,0,0,0
60,0,0,0
6.983,0,0,0
10.2794,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.0353,0,0,0
0.263703,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.427025,0,0,0
9.33809,0,0,0
60,0,0,0
60,0,0,0
0.137404,0,0,0
10.2849,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.15562,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.60171,0,0,0
6.74425,0,0,0
60,0,0,0
60,0,0,0
4.13161,0,0,0
7.72227,0,0,0
4.08134,0,0,0
11.1945,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.87101,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
56.8372,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.2959,0,0,0
8.85306,0,0,0
9.67008,0,0,0
60,0,0,0
3.99592,0,0,0
60,0,0,0
19.8339,0,0,0
0.892431,0,0,0
60,0,0,0
60,0,0,0
4.41876,0,0,0
4.01221,0,0,0
60,0,0,0
60,0,0,0
9.25636,0,0,0
0.402555,0,0,0
2.95638,0,0,0
60,0,0,0
60,0,0,0
9.30341,0,0,0
4.00611,0,0,0
2.28692,0,0,0
7.7724,0,0,0
60,0,0,0
8.03463,0,0,0
3.09202,0,0,0
60,0,0,0
3.04327,0,0,0
60,0,0,0
10.7383,0,0,0
5.09437,0,0,0
0.625057,0,0,0
5.86341,0,0,0
10.6418,0,0,0
60,0,0,0
10.6735,0,0,0
60,0,0,0
5.50468,0,0,0
60,0,0,0
10.1349,0,0,0
60,0,0,0
60,0,0,0
11.2452,0,0,0
60,0,0,0
5.45687,0,0,0
2.73648,0,0,0
60,0,0,0
6.48132,0,0,0
60,0,0,0
10.4477,0,0,0
9.98222,0,0,0
60,0,0,0
3.3368,0,0,0
60,0,0,0
0.864864,0,0,0
0.262618,0,0,0
3.72037,0,0,0
4.00885,0,0,0
2.43962,0,0,0
6.1417,0,0,0
3.44113,0,0,0
5.48893,0,0,0
10.5005,0,0,0
60,0,0,0
1.12657,0,0,0
10.715,0,0,0
0.8002,0,0,0
60,0,0,0
6.27897,0,0,0
